iter	Passed	Remaining
629	2846	1671
630	2849	1666
631	2853	1661
632	2856	1656
633	2861	1651
634	2864	1646
635	2867	1641
636	2871	1636
637	2875	1631
638	2878	1626
639	2882	1621
640	2886	1616
641	2889	1611
642	2893	1606
643	2897	1601
644	2900	1596
645	2904	1591
646	2908	1586
647	2912	1581
648	2917	1577
649	2920	1572
650	2925	1568
651	2929	1563
652	2933	1558
653	2937	1554
654	2942	1549
655	2946	1544
656	2950	1540
657	2955	1535
658	2959	1531
659	2963	1526
660	2967	1521
661	2972	1517
662	2976	1513
663	2981	1508
664	2985	1504
665	2989	1499
666	2993	1494
667	2996	1489
668	3000	1484
669	3005	1480
670	3009	1475
671	3012	1470
672	3016	1465
673	3021	1461
674	3027	1457
675	3031	1452
676	3035	1448
677	3039	1443
678	3043	1438
679	3047	1434
680	3051	1429
681	3055	1424
682	3059	1419
683	3064	1415
684	3067	1410
685	3072	1406
686	3075	1401
687	3079	1396
688	3083	1391
689	3087	1386
690	3090	1381
691	3095	1377
692	3098	1372
693	3102	1367
694	3105	1362
695	3108	1357
696	3112	1353
697	3116	1348
698	3120	1343
699	3125	1339
700	3129	1334
701	3133	1330
702	3137	1325
703	3141	1321
704	3146	1316
705	3149	1311
706	3153	1306
707	3159	1302
708	3162	1298
709	3166	1293
710	3174	1290
711	3179	1285
712	3182	1281
713	3188	1277
714	3196	1274
715	3202	1270
716	3207	1265
717	3212	1261
718	3217	1257
719	3222	1253
720	3226	1248
721	3230	1244
722	3237	1240
723	3241	1235
724	3244	1230
725	3249	1226
726	3254	1221
727	3257	1217
728	3263	1213
729	3268	1209
730	3273	1204
731	3277	1199
732	3283	1195
733	3287	1191
734	3291	1186
735	3295	1181
736	3299	1177
737	3303	1172
738	3307	1167
739	3310	1163
740	3314	1158
741	3317	1153
742	3321	1148
743	3324	1143
744	3328	1139
745	3332	1134
746	3335	1129
747	3339	1125
748	3343	1120
749	3346	1115
750	3349	1110
751	3352	1105
752	3355	1100
753	3358	1095
754	3361	1090
755	3364	1085
756	3367	1080
757	3371	1076
758	3374	1071
759	3378	1066
760	3382	1062
761	3385	1057
762	3389	1052
763	3395	1048
764	3398	1043
765	3402	1039
766	3407	1035
767	3411	1030
768	3415	1025
769	3419	1021
770	3424	1017
771	3427	1012
772	3431	1007
773	3436	1003
774	3440	998
775	3444	994
776	3448	989
777	3452	985
778	3456	980
779	3460	975
780	3463	971
781	3468	966
782	3472	962
783	3475	957
784	3479	952
785	3483	948
786	3487	943
787	3491	939
788	3495	934
789	3499	930
790	3503	925
791	3506	920
792	3509	916
793	3513	911
794	3517	907
795	3520	902
796	3524	897
797	3527	892
798	3530	888
799	3533	883
800	3537	878
801	3540	873
802	3543	869
803	3547	864
804	3550	860
805	3553	855
806	3557	850
807	3560	846
808	3564	841
809	3567	836
810	3570	832
811	3574	827
812	3577	822
813	3581	818
814	3584	813
815	3587	809
816	3590	804
817	3594	799
818	3598	795
819	3601	790
820	3604	785
821	3608	781
822	3611	776
823	3614	772
824	3617	767
825	3620	762
826	3623	757
827	3626	753
828	3629	748
829	3633	744
830	3637	739
831	3640	735
832	3643	730
833	3645	725
834	3648	720
835	3652	716
836	3658	712
837	3662	707
838	3665	703
839	3670	699
840	3673	694
841	3676	689
842	3679	685
843	3682	680
844	3686	676
845	3689	671
846	3693	667
847	3696	662
848	3700	658
849	3704	653
850	3707	649
851	3710	644
852	3714	640
853	3718	635
854	3721	631
855	3724	626
856	3727	622
857	3732	617
858	3735	613
859	3738	608
860	3742	604
861	3748	600
862	3751	595
863	3754	591
864	3758	586
865	3761	582
866	3765	577
867	3770	573
868	3773	568
869	3776	564
870	3779	559
871	3783	555
872	3786	550
873	3789	546
874	3793	541
875	3797	537
876	3800	532
877	3803	528
878	3806	524
879	3810	519
880	3813	515
881	3816	510
882	3822	506
883	3827	502
884	3830	497
885	3833	493
886	3837	488
887	3842	484
888	3846	480
889	3850	475
890	3854	471
891	3858	467
892	3862	462
893	3866	458
894	3870	454
895	3874	449
896	3878	445
897	3881	440
898	3885	436
899	3889	432
900	3893	427
901	3896	423
902	3899	418
903	3903	414
904	3907	410
905	3910	405
906	3913	401
907	3916	396
908	3920	392
909	3923	388
910	3926	383
911	3929	379
912	3932	374
913	3936	370
914	3938	365
915	3941	361
916	3944	357
917	3947	352
918	3950	348
919	3954	343
920	3958	339
921	3961	335
922	3964	330
923	3967	326
924	3970	321
925	3973	317
926	3976	313
927	3978	308
928	3982	304
929	3985	300
930	3988	295
931	3991	291
932	3994	286
933	3998	282
934	4001	278
935	4003	273
936	4006	269
937	4009	265
938	4012	260
939	4015	256
940	4019	251
941	4021	247
942	4025	243
943	4029	239
944	4032	234
945	4035	230
946	4038	225
947	4043	221
948	4047	217
949	4051	213
950	4054	208
951	4058	204
952	4062	200
953	4065	196
954	4068	191
955	4071	187
956	4076	183
957	4079	178
958	4082	174
959	4086	170
960	4089	165
961	4094	161
962	4097	157
963	4100	153
964	4103	148
