iter	Passed	Remaining
558	1842	1453
559	1844	1449
560	1846	1445
561	1849	1441
562	1853	1438
563	1855	1434
564	1857	1430
565	1859	1426
566	1862	1422
567	1864	1417
568	1867	1414
569	1869	1410
570	1872	1406
571	1874	1402
572	1876	1398
573	1878	1394
574	1882	1391
575	1884	1387
576	1886	1383
577	1888	1378
578	1891	1375
579	1893	1371
580	1895	1367
581	1898	1363
582	1901	1359
583	1903	1355
584	1905	1351
585	1908	1348
586	1910	1344
587	1913	1340
588	1915	1336
589	1917	1332
590	1920	1328
591	1922	1324
592	1924	1320
593	1927	1317
594	1930	1313
595	1932	1309
596	1934	1305
597	1937	1302
598	1939	1298
599	1944	1296
600	1946	1292
601	1949	1288
602	1952	1285
603	1955	1281
604	1959	1279
605	1961	1275
606	1964	1271
607	1966	1267
608	1969	1264
609	1972	1260
610	1974	1257
611	1977	1253
612	1979	1249
613	1981	1245
614	1984	1242
615	1987	1239
616	1990	1235
617	1992	1231
618	1995	1228
619	1997	1224
620	2000	1220
621	2003	1217
622	2005	1213
623	2008	1210
624	2010	1206
625	2012	1202
626	2015	1199
627	2019	1196
628	2021	1192
629	2024	1188
630	2026	1184
631	2028	1181
632	2031	1177
633	2034	1174
634	2036	1170
635	2039	1167
636	2041	1163
637	2044	1159
638	2046	1156
639	2049	1152
640	2052	1149
641	2054	1145
642	2057	1142
643	2059	1138
644	2061	1134
645	2065	1131
646	2067	1128
647	2070	1124
648	2072	1120
649	2074	1117
650	2077	1113
651	2080	1110
652	2083	1107
653	2085	1103
654	2087	1099
655	2089	1095
656	2092	1092
657	2094	1088
658	2097	1085
659	2099	1081
660	2102	1078
661	2104	1074
662	2106	1070
663	2108	1067
664	2112	1063
665	2114	1060
666	2116	1056
667	2118	1053
668	2120	1049
669	2123	1045
670	2126	1042
671	2128	1038
672	2131	1035
673	2133	1032
674	2136	1028
675	2139	1025
676	2142	1022
677	2145	1018
678	2147	1015
679	2149	1011
680	2151	1007
681	2154	1004
682	2157	1001
683	2159	997
684	2161	994
685	2163	990
686	2166	986
687	2168	983
688	2170	979
689	2173	976
690	2175	972
691	2177	969
692	2180	965
693	2182	962
694	2184	958
695	2187	955
696	2189	952
697	2192	948
698	2194	944
699	2196	941
700	2198	937
701	2201	934
702	2203	931
703	2206	927
704	2208	924
705	2211	920
706	2213	917
707	2216	914
708	2219	910
709	2221	907
710	2224	904
711	2226	900
712	2229	897
713	2233	894
714	2235	891
715	2237	887
716	2240	884
717	2242	880
718	2245	877
719	2249	874
720	2252	871
721	2254	868
722	2257	864
723	2259	861
724	2262	858
725	2264	854
726	2267	851
727	2269	848
728	2272	844
729	2274	841
730	2278	838
731	2281	835
732	2283	831
733	2285	828
734	2288	825
735	2290	821
736	2294	818
737	2297	815
738	2299	812
739	2301	808
740	2304	805
741	2308	802
742	2310	799
743	2313	795
744	2315	792
745	2318	789
746	2320	785
747	2325	783
748	2327	780
749	2330	776
750	2332	773
751	2335	770
752	2338	767
753	2341	763
754	2343	760
755	2345	757
756	2348	753
757	2350	750
758	2354	747
759	2356	744
760	2358	740
761	2360	737
762	2362	733
763	2365	730
764	2367	727
765	2371	724
766	2373	721
767	2375	717
768	2378	714
769	2380	711
770	2384	708
771	2386	704
772	2389	701
773	2391	698
774	2394	695
775	2396	691
776	2400	688
777	2403	685
778	2405	682
779	2407	679
780	2410	675
781	2412	672
782	2416	669
783	2419	666
784	2421	663
785	2423	659
786	2426	656
787	2429	653
788	2432	650
789	2434	647
790	2437	643
791	2439	640
792	2442	637
793	2445	634
794	2448	631
795	2450	628
796	2453	624
797	2455	621
798	2458	618
799	2462	615
800	2464	612
801	2467	609
802	2469	605
803	2472	602
804	2475	599
805	2478	596
806	2480	593
807	2483	590
808	2485	586
809	2488	583
810	2492	580
811	2495	577
812	2497	574
813	2500	571
814	2503	568
815	2506	565
816	2509	562
817	2511	558
818	2514	555
819	2516	552
820	2519	549
821	2522	546
822	2525	543
823	2527	539
824	2529	536
825	2532	533
826	2534	530
827	2537	527
828	2540	524
829	2542	520
830	2544	517
831	2546	514
832	2549	511
833	2551	507
834	2555	504
835	2557	501
836	2559	498
837	2561	495
838	2564	492
839	2566	488
840	2568	485
841	2570	482
842	2572	479
843	2575	475
844	2577	472
845	2580	469
846	2582	466
847	2585	463
848	2587	460
849	2589	457
850	2591	453
851	2595	450
852	2597	447
853	2599	444
854	2601	441
855	2603	438
856	2606	434
857	2608	431
858	2611	428
859	2613	425
860	2615	422
861	2617	419
862	2619	415
863	2622	412
864	2626	409
865	2628	406
866	2630	403
867	2632	400
868	2634	397
869	2636	394
870	2639	390
871	2642	387
872	2644	384
873	2646	381
874	2649	378
875	2651	375
876	2653	372
877	2657	369
878	2659	366
879	2661	362
880	2663	359
881	2665	356
882	2668	353
883	2670	350
884	2673	347
885	2675	344
886	2678	341
887	2680	338
888	2682	334
889	2684	331
890	2687	328
891	2690	325
892	2692	322
893	2694	319
894	2696	316
895	2698	313
896	2700	310
897	2703	307
898	2706	304
899	2708	300
900	2710	297
901	2712	294
902	2714	291
903	2717	288
904	2720	285
905	2722	282
906	2724	279
907	2726	276
908	2728	273
909	2730	270
910	2733	267
911	2736	264
912	2738	260
913	2740	257
914	2742	254
915	2744	251
916	2747	248
917	2750	245
918	2752	242
919	2755	239
920	2757	236
921	2759	233
922	2762	230
923	2764	227
924	2767	224
925	2769	221
926	2772	218
927	2775	215
928	2778	212
929	2781	209
930	2783	206
931	2785	203
932	2788	200
933	2791	197
934	2794	194
935	2797	191
936	2799	188
937	2801	185
938	2804	182
939	2807	179
940	2810	176
941	2813	173
942	2815	170
943	2817	167
944	2820	164
945	2824	161
946	2826	158
947	2828	155
948	2831	152
949	2833	149
950	2836	146
951	2840	143
952	2842	140
953	2845	137
954	2847	134
955	2849	131
956	2852	128
957	2855	125
958	2857	122
959	2860	119
960	2862	116
961	2865	113
962	2870	110
963	2872	107
964	2874	104
965	2877	101
966	2879	98
967	2882	95
968	2885	92
969	2888	89
970	2890	86
971	2893	83
972	2895	80
973	2897	77
974	2902	74
975	2904	71
976	2906	68
977	2909	65
978	2911	62
979	2913	59
980	2917	56
981	2919	53
982	2921	50
983	2923	47
984	2926	44
985	2928	41
986	2931	38
987	2933	35
988	2936	32
989	2938	29
990	2940	26
991	2942	23
992	2945	20
993	2947	17
994	2950	14
995	2952	11
996	2954	8
997	2956	5
998	2959	2
999	2962	0
